Track_name;Artist_Name;genra;lyrics;
Young Girls;Bruno Mars;pop;I spend all my money Bought a big old fancy car For these bright-eyed honeys Oh yeah, you know who you are Keep me up 'til the sun is high 'Til the birds start callin' my name I'm addicted and I don't know why Guess I've always been this way  [Pre-Chorus] All these roads steer me wrong But I still drive them all night long All night long   All you young, wild girls You make a mess of me (You make a mess of me) Yeah, you young, wild girls You'll be the death of me, the death of me All you young, wild girls No matter what you do (No matter what you do) Yeah, you young, wild girls I'll always come back to you, come back to you   I get lost under these lights I get lost in the words I say Start believin' my own lies Like everythin' will be okay Oh, I still dream of a simple life Boy meets girl, makes her his wife But love don't exist when you live like this That much, I know, yes, I know See Bruno Mars LiveGet tickets as low as $72You might also like[Pre-Chorus] All these roads steer me wrong But I still drive them all night long All night long   All you young, wild girls You make a mess of me (You make a mess of me) Yeah, you young, wild girls You'll be the death of me, the death of me All you young, wild girls No matter what you do (No matter what you do) Yeah, you young, wild girls I'll always come back to you, come back to you  [Bridge] You, you You, you, you Yeah, you, you, you You, you, you   All you young, wild girls You make a mess of me (You make a mess of me) Yeah, you young, wild girls You'll be the death of me, the death of me All you young, wild girls No matter what you do (No matter what you do) Yeah, you young, wild girls I'll always come back to you, come back to you37Embed;
Grenade - Acoustic;Bruno Mars;pop;Easy come, easy go, that's just how you live, oh Take, take, take it all, but you never give Shoulda known you was trouble from the first kiss Had your eyes wide open; why were they open? (Ooh)  [Pre-Chorus] Gave you all I had and you tossed it in the trash You tossed it in the trash, you did To give me all your love is all I ever ask 'Cause what you don't understand is   I'd catch a grenade for ya (Yeah, yeah, yeah) Throw my hand on a blade for ya (Yeah, yeah, yeah) I'd jump in front of a train for ya (Yeah, yeah, yeah) You know I'd do anything for ya (Yeah, yeah, yeah) Oh-oh, oh, I would go through all this pain Take a bullet straight through my brain Yes, I would die for ya, baby But you won't do the same  [Post-Chorus] No, no, no, no, oh-oh-oh   Black, black, black and blue, beat me 'til I'm numb Tell the devil I said "hey" when you get back to where you're from Mad woman, bad woman, that's just what you are Yeah, you'll smile in my face, then rip the brakes out my car See Bruno Mars LiveGet tickets as low as $72You might also like[Pre-Chorus] Gave you all I had and you tossed it in the trash You tossed it in the trash; yes, you did To give me all your love is all I ever ask 'Cause what you don't understand is   I'd catch a grenade for ya (Yeah, yeah, yeah) Throw my hand on a blade for ya (Yeah, yeah, yeah) I'd jump in front of a train for ya (Yeah, yeah, yeah) You know I'd do anything for ya (Yeah, yeah, yeah) Oh-oh, oh, I would go through all this pain Take a bullet straight through my brain Yes, I would die for ya, baby But you won't do the same  [Bridge] If my body was on fire (No) Ooh, you'd watch me burn down in flames (No) You said you loved me, you're a liar 'Cause you never, ever, ever did, baby   But darlin', I'd still catch a grenade for ya (Yeah, yeah, yeah) Throw my hand on a blade for ya (Yeah, yeah, yeah) I'd jump in front of a train for ya (Yeah, yeah, yeah) You know I'd do anything for ya (Yeah, yeah, yeah) Oh-oh, oh, I would go through all this pain Take a bullet straight through my brain Yes, I would die for ya, baby But you won't do the sameEmbed;
Straight up & Down;Bruno Mars;pop;Girl, I bet your momma named  you good lookin' 'Cause you sure look good to me My attention, ooh, yes, you just took it You're probably the finest thing that I ever seen And nobody at the party droppin' it low like the way that you do  [Pre-Chorus] Got me sayin', "Damn, girl, break it down for me" Take it nice and slow, let me watch while you turn around Just back it up on me, girl, right now, right now   I got your body rockin' side to side (Straight up!) I put you on and now you're feelin' right (Straight up!) I know exactly what is on your mind (Straight up!) Oh, baby, we gon' have some fun tonight Straight up and down (Straight up, straight up, straight up) Straight up and down (Straight up, straight up, straight up) Ooh, I know exactly what is on your mind Oh, baby, we gon' have some fun tonight Straight up and down   This liquor got both of us faded, so gone, so gone, so gone But your booty deserved a celebration And I'm gonna celebrate it all night long Come on here and show me why you got the whole club starin' at you See Bruno Mars LiveGet tickets as low as $72You might also like[Pre-Chorus] You got me sayin', "Damn, girl, break it down for me" Take it nice and slow, let me watch while you turn around Just back it up on me, girl, right now, right now   I got your body rockin' side to side (Straight up!) I put you on and now you're feelin' right (Straight up!) I know exactly what is on your mind (Straight up!) Oh, baby, we gon' have some fun tonight Straight up and down (Straight up, straight up, straight up) Straight up and down (Straight up, straight up, straight up) Ooh, I know exactly what is on your mind Oh, baby, we gon' have some fun tonight Straight up and down  [Bridge] Girl, tell me when you're ready Ready to go Just say the word And then we'll take this home Don't you fight the feelin' 'Cause I feel it, too Freakin' me, baby, while I'm freakin' you  I got your body rockin' side to side (Straight up!) I put you on and now you're feelin' right (Straight up!) I know exactly what is on your mind (Straight up!) Oh, baby, we gon' have some fun tonight Straight up and down (Straight up, straight up, straight up) Straight up and down (Straight up, straight up, straight up) Ooh, I know exactly what is on your mind Oh, baby, we gon' have some fun tonight Straight up and down5Embed;
Show Me;Bruno Mars;pop;Oh, yeah Oh, yeah Baby, here we are again Ooh   I can see it in your eyes, you want a good time You wanna put your body on mine Alright, but don't change your mind, don't you change it, oh, no Oh, yeah, you called me today, drove all this way So don't let this buzz go to waste, oh, no Girl, Pleasure, Pleasure Island is where we can go  [Pre-Chorus] No, I won't think you're easy, no, I won't think you're fast Your eyes sayin' "please me" but your lips scared to ask No need to fight it when you know it feels right You say you're a woman who knows what she likes   Then show me You got to, you got to show me You tell me all day that you're lonely Well, show me, show me, show me tonight, yeah Girl, show me You got to, you got to show me You tell me all day that you're lonely Well, show me, show me, show me tonight, yeah See Bruno Mars LiveGet tickets as low as $72You might also like Love the way that you laugh, the way that you smile Makes me feel like you've been waitin' a while Well, guess what, darlin', I've been waiting too So let's grind We can get freaky tonight Right here's your ticket to ride Tell me, girl, what you gon' do?  [Pre-Chorus] No, I won't think you're easy, no, I won't think you're fast Your eyes sayin' "please me" but your lips scared to ask No need to fight it when you know it feels right You say you're a woman who knows what she likes   Then show me You got to, you got to show me You tell me all day that you're lonely Well, show me, show me, show me tonight, yeah Girl, show me You got to, you got to show me You tell me all day that you're lonely Well, show me, show me, show me tonight, uh  [Bridge] It's gettin' freaky in this room, room, room Now let me hear you say you want that boom, boom, boom We can take it slow, we can zoom, zoom, zoom Baby, if you're ready for that uh-uh-uh It's gettin' freaky in this room, room, room Now let me hear you say you want that boom, boom, boom We can take it slow, we can zoom, zoom, zoom Baby, if you're ready for that uh-uh-uh  Then show me You got to, you got to show me You tell me all day that you're lonely Well, show me, show me, show me tonight, yeah Girl, show me You got to, you got to show me You tell me all day that you're lonely Well, show me, show me, show me tonight, yeah5Embed;
BLOW (with Chris Stapleton & Bruno Mars);Ed Sheeran;pop;Marshmello - Proud Ed Sheeran - Best Part of Me (feat. YEBBA) Ed Sheeran - BLOW (with Chris Stapleton & Bruno Mars) Dreamville - Costa Rica (feat. Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God) Machine Gun Kelly - Glass House (feat. Naomi Wild) Dominic Fike - Phone Numbers iann dior - gone girl blink-182 - Happy Days Bonobo - Linked Marshmello - Run it Up Sam Fender - Will We Talk? ROSAL�A - Milion�ria Dimitri Vegas & Like Mike - Instagram Dounia - DELIGHTFUL Rick Ross - BIG TYME Jaden - Summertime In Paris Au/Ra - Dance in the Dark 03 Greedo - Cellout Jason Derulo - Mamacita (feat. Farruko) Belle & Sebastian - Sister Buddha Jeezy - 1 Time Mahalia - Simmer (feat. Burna Boy) YBN Almighty Jay - Spaceship Lil Gotit - Pop My Shit DeathbyRomy - Dangerous (feat. blackbear) Scarlxrd - ASK Devin The Dude - Somethin' To Ride With Ty Segall - Radio Boom Forest - Damages Press Club - Thinking About You Mick Flannery - Fool Snow Patrol - Time Won't Go Slowly Mokita - More Than Friends Matt Hunter - Problemas Dana Vaughns - Rough Rider Ta-ku - White Flux Pavilion - Somebody Else Stafford Brothers - Live Forever BTS - Lights Jacob Collier - It Don't Matter (feat. JoJo) Cassie - Hungover Raphael Saadiq - Glory to the Veins (feat. Ernest Turner) Rich Rocka - Friends No Suits - Sue laye - sicker Noah Slee - Soulflower Amber Run - Affection Blithe - Masochistic Rayven Justice - Whistle (feat. Iamsu!) Aloe Blacc - Getting Started (Hobbs & Shaw) [From "Songland"] Dirty Heads - Lift Me Up Fangclub - Vulture Culture Twinnie - Social Babies Jenni Rivera - Aparentemente Bien - Versi�n Banda Mat Zo - Motivate SimxSantana - FLEXIN N' FLASHIN Eyelar - Voices BEXY - Wish We Had History Beachwood - Love Me Or Leave Me Alone Piso 21 - Una Vida Para Recordar SoMo - Visualize Brooke Candy - XXXTC (feat. Charli XCX & Maliibu Miitch) Max B - Black and I'm Proud Summer Salt - Honeyweed Griff - Mirror Talk Becca VanDerbeck - Summertime Rak-Su - Rotate (Clockwise) T�rk�m - BEASTEmbed;
Silk Sonic Intro;Bruno Mars;pop;One, two, three, four  [Verse: Bruno Mars & Anderson .Paak] Who y'all came to see tonight? Who gon' get the ladies feelin' somethin'? Ooh We gon' lock this groove in tight (Yeah, uh, well, lock it in then) Don't have us lock this groove down for nothin' (Get down)  [Bridge: Anderson .Paak] Oh, oh Lock And we got what you came to see (Woo!) Oh, oh  [Outro: Bruno Mars & Bootsy Collins] Oh, yeah It's about that time to get out your seats and make some noise for our host Give it up for Bootsy Collins Well, alright It is I, Blaster of the Universe (Blaster of the Universe) Bootzilla himself Fellas, I hope you got somethin' in your cup And ladies? Don't be afraid to make your way to the stage For a band that I named Silk SonicYou might also like15Embed;
Versace on the Floor (Bruno Mars vs. David Guetta);Bruno Mars;pop;Let's take our time tonight, girl Above us all the stars are watchin' There's no place I'd rather be in this world Your eyes are where I'm lost in Underneath the chandelier We're dancin' all alone There's no reason to hide What we're feelin' inside Right now  [Pre-Chorus] So, baby, let's just turn down the lights And close the door Ooh, I love that dress But you won't need it anymore No, you won't need it no more Let's just kiss 'til we're naked, baby   Versace on the floor Ooh, take it off for me, for me, for me, for me now, girl Versace on the floor Ooh, take it off for me, for me, for me, for me now, girl   I unzip the back and watch it fall While I kiss your neck and shoulders No, don't be afraid to show it all I'll be right here ready to hold you Girl, you know you're perfect from Your head down to your heels Don't be confused by my smile 'Cause I ain't ever been more for real, for real You might also like[Pre-Chorus] So just turn down the lights (Down the lights) And close the door (Close the door) Ooh, I love that dress But you won't need it anymore No, you won't need it no more Let's just kiss 'til we're naked, baby   Versace on the floor Ooh, take it off for me, for me, for me, for me now, girl Versace on the floor Ooh, take it off for me, for me, for me, for me now, girl Dance  [Bridge] Girl, let it fall Girl, let it fall Don't you know that you can let it fall Versace on the floor Girl, let it fall Girl, let it fall Versace on the�   Versace on the floor Hey, baby Take it off for me, for me, for me, for me now, girl Versace on the floor Ooh, take it off for me, for me, for me, for me now, girl [Outro] Let's take our time tonight, girl Above us all the stars are watchin' There's no place I'd rather be in this world Your eyes are where I'm lost inEmbed;
Leave The Door Open ;Bruno Mars;pop;Say baby, say baby, say baby  [Verse 1: Anderson .Paak & Bruno Mars] What you doin'? (What you doin'?) Where you at? (Where you at?) Oh, you got plans? (You got plans) Don't say that (Shut your trap) I'm sippin' wine (Sip, sip) in a robe (Drip, drip) I look too good (Look too good) To be alone (Woo, woo) My house clean (House clean), my pool warm (Pool warm) Just shaved, smooth like a newborn We should be dancin', romancin' In the east wing and the west wing Of this mansion, what's happenin'?  [Pre-Chorus: Bruno Mars] I ain't playin' no games Every word that I say is coming straight from the heart So if you tryna lay in these arms  [Chorus: Bruno Mars] I'ma leave the door open (I'ma leave the door open) I'ma leave the door open, girl (I'ma leave the door open, hopin') That you feel the way I feel And you want me like I want you tonight, baby (Tell me that you're comin' through) You might also like[Verse 2: Anderson .Paak & Bruno Mars] Ooh, you're so sweet (So sweet), so tight (So tight) I won't bite (Uh-uh), unless you like (Unless you like) If you smoke (What you smoke?), I got the haze (Purple haze) And if you're hungry, girl, I got filets (Woo) Ooh, baby, don't keep me waitin' There's so much love we could be makin' (Shamone!) I'm talkin' kissin', cuddlin' Rose petals in the bathtub Girl, let's jump in, it's bubblin'  [Pre-Chorus: Bruno Mars] I ain't playin' no games Every word that I say is coming straight from the heart So if you tryna lay in these arms (If you tryna lay in these arms)  [Chorus: Bruno Mars] I'ma leave the door open (I'ma leave the door open) I'ma leave the door open, girl (I'ma leave the door open, hopin') That you feel the way I feel And you want me like I want you tonight, baby Tell me that you're comin' through (Come on, girl)  [Bridge: Bruno Mars & Anderson .Paak] La-la-la-la-la-la-la (I need you, baby) La-la-la-la-la-la-la (I got to see you, baby) La-la-la-la-la-la-la (Girl, I'm tryna give you this, ah) [Chorus: Bruno Mars] Hey, hey, I'ma leave my door open, baby (I'ma leave the door open) I'ma leave, I'ma leave my door open, girl (I'ma leave the door open, hopin') And I'm hopin', hopin' That you feel the way I feel And you want me like I want you tonight, baby Tell me that you're comin' through (Woo!)  [Outro: Bruno Mars & Anderson .Paak] La-la-la-la-la-la-la (Tell me) Tell me that you're comin' through (Woo-woo-woo-woo, woo-woo-woo, woo-woo-woo) (Woo-woo-woo-woo, woo-woo-woo, woo-woo) La-la-la-la-la-la-la (La-la-la-la-la) Tell me that you're comin' through Girl, I'm here just waitin' for you (Oh!) Come on over, I'll adore you (I gotta know!) La-la-la-la-la-la-la (I'm waitin', waitin', waitin') Tell me that you're comin' through (For you) Girl, I'm here just waitin' for you Come on over, I'll adore you La-la-la-la-la-la-la (La-la-la-la)136Embed;
That's What I Like - Alan Walker Remix;Bruno Mars;pop;Hey, hey, hey I got a condo in Manhattan Baby girl, what's hatnin' You and your ass invited So gon' and get to clappin' So pop it for a player Pop, pop it for me Turn around and drop it for a player Drop, drop it for me I'll rent a beach house in Miami Wake up with no jammies (Nope) Lobster tail for dinner Julio serve that scampi (Julio!) You got it if you want it Got, got it if you want it Said you got it if you want it Take my wallet if you want it now  [Pre-Chorus] Jump in the Cadillac, girl, let's put some miles on it Anything you want, just to put a smile on it You deserve it baby, you deserve it all And I'm gonna give it to you   Gold jewelry shining so bright Strawberry champagne on ice Lucky for you, that's what I like, that's what I like Lucky for you, that's what I like, that's what I like Sex by the fire at night Silk sheets and diamonds all white Lucky for you, that's what I like, that's what I like Lucky for you, that's what I like, that's what I like See Bruno Mars LiveGet tickets as low as $72You might also like I'm talkin' trips to Puerto Rico Say the word and we go You can be my freaka Girl, I'll be a fleeko, mamacita I will never make a promise that I can't keep I promise that your smile ain't gon' never leave  [Pre-Chorus] Jump in the Cadillac, girl, let's put some miles on it Anything you want, just to put a smile on it You deserve it baby, you deserve it all And I'm gonna give it to you   Gold jewelry shining so bright Strawberry champagne on ice Lucky for you, that's what I like, that's what I like Lucky for you, that's what I like, that's what I like Sex by the fire at night Silk sheets and diamonds all white Lucky for you, that's what I like, that's what I like Lucky for you, that's what I like, that's what I like  [Outro] Gold jewelry shining so bright Strawberry champagne on ice Lucky for you, that's what I like, that's what I like Lucky for you, that's what I like, that's what I like1Embed;
We Belong Together;Mariah Carey;pop;Sweet love, yeah   I didn't mean it when I said I didn't love you so I shoulda held on tight, I never shoulda let you go I didn't know nothin', I was stupid, I was foolish I was lyin' to myself I couldn't have fathomed I would ever be without your love Never imagined I'd be sitting here beside myself Guess I didn't know you, guess I didn't know me But I thought I knew everything I never felt  [Pre-Chorus] The feelin' that I'm feelin' now that I don't hear your voice Or have your touch and kiss your lips 'cause I don't have a choice Oh, what I wouldn't give to have you lyin' by my side Right here, 'cause, baby (We belong together)   When you left, I lost a part of me (Together) It's still so hard to believe Come back, baby, please (Come back, come back, come back, come back) 'Cause we belong together Who else am I gon' lean on when times get rough? (Who else) Who's gonna talk to me on the phone 'til the sun comes up? (Who else) Who's gonna take your place? There ain't nobody better (Who else) Oh, baby, baby, we belong together See Mariah Carey LiveGet tickets as low as $52You might also like I can't sleep at night when you are on my mind Bobby Womack's on the radio Singin' to me, "If you think you're lonely now" Wait a minute, this is too deep (Too deep) I gotta change the station So I turn the dial, tryna catch a break And then I hear Babyface, "I only think of you" And it's breakin' my heart I'm tryna keep it together, but I'm fallin' apart  [Pre-Chorus] I'm feelin' all out of my element Throwin' things, cryin' Tryna figure out where the hell I went wrong The pain reflected in this song Ain't even half of what I'm feelin' inside I need you, need you back in my life, baby (My life, my life) (We belong together)   When you left, I lost a part of me (Together) It's still so hard to believe Come back, baby, please (Come back, come back, come back, come back) 'Cause we belong together Who else am I gon' lean on when times get rough? (Who will?) Who's gonna talk to me on the phone 'til the sun comes up? (Who will?) Who's gonna take your place? There ain't nobody better (Who will?) Oh, baby, baby, we belong together, baby (We belong together) (Who will?) [Post-Chorus] When you left, I lost a part of me (Who will?) It's still so hard to believe (Who will?) Come back, baby, please (Come back, come back, come back, come back) 'Cause we belong together Who am I gonna lean on when times get rough? (Who will?) Who's gon' talk to me 'til the sun comes up? (Who will?) Who's gon' take your place? There ain't nobody better (Who will?) Oh, baby, baby, we belong together  [Outro] (Who will? Who will? Who will?) We belong together79Embed;
Always Be My Baby;Mariah Carey;pop;Oh ah ah yeah yeah Baby, baby, baby, baby, baby, baby   We were as one, babe For a moment in time And it seemed everlasting That you would always be mine Now you want to be free So I'll let you fly 'Cause I know in my heart, babe Our love will never die, no   You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me? Ooh, darling, 'cause you'll always be my baby And we'll linger on Time can't erase a feeling this strong No way you're never gonna shake me Ooh, darling, 'cause you'll always be my baby  I ain't gonna cry, no And I won't beg you to stay If you're determined to leave, boy I will not stand in your way But inevitably You'll be back again 'Cause you know in your heart, babe Our love will never end, no See Mariah Carey LiveGet tickets as low as $52You might also like You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me? Ooh, darling, 'cause you'll always be my baby And we'll linger on Time can't erase a feeling this strong No way you're never gonna shake me Ooh, darling, 'cause you'll always be my baby [Bridge] I know that you'll be back, boy When your days and your nights get a little bit colder, oh I know that you'll be right back, baby Oh, baby, believe me, it's only a matter of time, time   You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me? Ooh, darling, 'cause you'll always be my baby And we'll linger on (And we will linger on and on) Time can't erase a feeling this strong No way you're never gonna shake me (Ooh baby) Ooh, darling, 'cause you'll always be my baby You'll always be a part of me I'm part of you indefinitely Boy, don't you know you can't escape me? Ooh, darling, 'cause you'll always be my baby (You and I) And we'll linger on Time can't erase a feeling this strong (You and I) No way you're never going to shake me (you and I) Ooh, darling, 'cause you'll always be my baby [Outro] You and I will always be No way you're never gonna shake me No way you're never gonna shake me You and I will always be35Embed;
Obsessed;Mariah Carey;pop;;
Hero;Mariah Carey;pop;There's a hero If you look inside your heart You don't have to be afraid Of what you are There�s an answer If you reach into your soul And the sorrow that you know Will melt away   And then a hero comes along With the strength to carry on And you cast your fears aside And you know you can survive So when you feel like hope is gone Look inside you and be strong And you'll finally see the truth That a hero lies in you   It's a long road When you face the world alone No one reaches out a hand for you to hold You can find love If you search within yourself And the emptiness you felt Will disappear See Mariah Carey LiveGet tickets as low as $52You might also like And then a hero comes along With the strength to carry on And you cast your fears aside And you know you can survive So when you feel like hope is gone Look inside you and be strong And you'll finally see the truth That a hero lies in you  [Bridge] Lord knows Dreams are hard to follow But don't let anyone Tear them away Hold on There will be tomorrow In time You'll find the way   And then a hero comes along With the strength to carry on And you cast your fears aside And you know you can survive So when you feel like hope is gone Look inside you and be strong And you'll finally see the truth That a hero lies in you [Outro] That a hero lies in you That a hero lies in you23Embed;
Touch My Body;Mariah Carey;pop;MC Uh, uh, uh, in the place to be Oh yeah, oh yeah, oh yeah, oh yeah, oh yeah Oh yeah, oh yeah, oh yeah, oh yeah   I know that you been waiting for it, I'm waiting too In my imagination, I be all up on you I know you got that fever for me, hundred and two And, boy, I know I feel the same, my temperature's through the roof  [Pre-Chorus] If there's a camera up in here Then it's gon' leave with me when I do, I do If there's a camera up in here Then I best not catch this flick on YouTube, YouTube 'Cause if you run your mouth and brag about this secret rendezvous I will hunt you down 'Cause they be all up in my business like a Wendy interview But this is private, 'tween you and I   Touch my body, put me on the floor Wrestle me around, play with me some more Touch my body, throw me on the bed I just wanna make you feel like you never did Touch my body, let me wrap my thighs All around your waist, just a little taste Touch my body, know you like my curves Come on and give me what I deserve And touch my body See Mariah Carey LiveGet tickets as low as $52You might also like Boy, you can put me on you like a brand-new white tee I'll hug your body tighter than my favorite jeans I want you to caress me like a tropical breeze And float away with you in the Caribbean Sea  [Pre-Chorus] If there's a camera up in here Then it's gon' leave with me when I do, I do If there's a camera up in here Then I best not catch this flick on YouTube, YouTube 'Cause if you run your mouth and brag about this secret rendezvous I will hunt you down 'Cause they be all up in my business like a Wendy interview But this is private, 'tween you and I   Touch my body, put me on the floor Wrestle me around, play with me some more Touch my body, throw me on the bed I just wanna make you feel like you never did Touch my body, let me wrap my thighs All around your waist, just a little taste Touch my body, know you like my curves Come on and give me what I deserve And touch my body [Bridge] I'ma treat you like a teddy bear You won't wanna go nowhere In the lap of luxury Laying intertwined with me (La-la-la-la-da-da-da) You won't want for nothing, boy (No) I will give you plenty joy (Touch my body)   Touch my body, put me on the floor (Throw me on the floor) Wrestle me around, play with me some more (Ooh, touch my body) Touch my body, throw me on the bed I just wanna make you feel like you never did Touch my body, let me wrap my thighs (Let me wrap my thighs) All around your waist, just a little taste (Around your waist for just a little taste) Touch my body, know you like my curves (I know you like it) Come on and give me what I deserve (Give me what I deserve, babe) And touch my body  [Outro] Oh yeah, oh yeah, oh yeah, oh yeah (Yeah, yeah) Oh yeah, oh-oh-oh-oh Every little way you like to touch my body, baby Oh yeah, oh yeah, oh yeah, oh yeah Oh yeah, oh-oh-oh-oh Just touch my body Eh, yeah, ooh-ooh, baby Oh, ooh-ooh, touch my Touch my body Oh, ooh, woah, woah Come on and give me what I deserve Touch my body Oh, ooh-ooh Touch my body28Embed;
Fantasy;Mariah Carey;pop;Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do   Oh, when you walk by every night Talking sweet and looking fine I get kind of hectic inside Mmm, baby, I'm so into you Darling, if you only knew All the things that flow through my mind   But it's just a sweet, sweet fantasy, baby When I close my eyes, you come and take me On and on and on, it's so deep in my daydreams But it's just a sweet, sweet fantasy, baby (Fantasy) (And I want you so badly)  [Post-Chorus] Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do Sha-do-do-do-do Sha-do-do-do-do-do-do-do-do See Mariah Carey LiveGet tickets as low as $52You might also like Images of rapture Creep into me slowly As you're going to my head And my heart beats faster When you take me over Time and time and time again   But it's just a sweet, sweet fantasy, baby When I close my eyes, you come and take me On and on and on, it's so deep in my daydreams But it's just a sweet, sweet fantasy, baby (Fantasy) Oh, oh, it's just a sweet, sweet fantasy, baby When I close my eyes, you come and take me On and on and on, it's so deep in my daydreams But it's just a sweet, sweet fantasy, baby (Fantasy)  [Bridge] I'm in heaven With my boyfriend, my laughing boyfriend There's no beginning and there is no end Feels like I'm dreaming, but I'm not sleeping   Oh, it's just a sweet, sweet fantasy, baby When I close my eyes, you come and take me On and on and on, it's so deep in my daydreams But it's just a sweet, sweet fantasy, baby Sweet, sweet fantasy, baby When I close my eyes, you come and take me On and on and on, it's so deep in my daydreams But it's just a sweet, sweet fantasy, baby Sweet, sweet fantasy, baby Sweet, sweet fantasy, baby31Embed;
My All;Mariah Carey;pop;Nah-mm-mm-mm Nah, ooh, mm-mm-mm Mm-mm-mm-mm   I am thinkin' of you In my sleepless solitude tonight If it's wrong to love you Then, my heart just won't let me be right 'Cause I've drowned in you and I won't pull through Without you by my side   I'd give my all to have Just one more night with you I'd risk my life to feel Your body next to mine 'Cause I can't go on Living in the memory of our song I'd give my all for your love tonight   Baby, can you feel me? Imaginin' I'm lookin' in your eyes I can see you clearly Vividly emblazoned in my mind And yet, you're so far, like a distant star I'm wishing on tonight See Mariah Carey LiveGet tickets as low as $52You might also like I'd give my all to have Just one more night with you I'd risk my life to feel Your body next to mine 'Cause I can't go on Living in the memory of our song I'd give my all for your love tonight  [Instrumental Break]   I'd give my all to have Just one more night with you I'd risk my life to feel Your body next to mine 'Cause I can't go on Living in the memory of our song I'd give my all for your love tonight  [Outro] Give my all for your love Tonight21Embed;
Without You;Mariah Carey;pop;No, I can't forget this evenin', or your face as you were leavin' But I guess that's just the way the story goes You always smile, but in your eyes your sorrow shows Yes, it shows   No, I can't forget tomorrow when I think of all my sorrow When I had you there, but then I let you go And now it's only fair that I should let you know What you should know   I can't live if living is without you I can't live, I can't give anymore I can't live if living is without you I can't give, I can't give anymore   Well, I can't forget this evenin' or your face as you were leavin' But I guess that's just the way the story goes You always smile, but in your eyes, your sorrow shows Yes, it's shows   I can't live if living is without you I can't live, I can't give anymore I can't live if living is without you I can't live, I can't give anymore See Mariah Carey LiveGet tickets as low as $52You might also like[Outro] No, I can't live, no, I can't live No, I, no, no, no, no, I Can't live (No, I can't live) if living is without you (No, I can't live) I can't live, I can't give anymore Can't live (No, I can't live, no, I can't live) No, no, I, no, no, no, no, I10Embed;
Bye Bye;Mariah Carey;pop;This is for my peoples who just lost somebody Your best friend, your baby, your man or your lady Put your hand way up high We will never say bye (No, no, no) Mama's, daddies, sisters, brothers, friends and cousins This is for my peoples who lost their grandmothers Lift your head to the sky, 'cause we will never say bye   As a child, there were them times I didn't get it, but you kept me in line I didn't know why you didn't show up sometimes On Sunday mornings, and I missed you But I'm glad we talked through All them grown folk things separation brings You never let me know it You never let it show because you loved me, and obviously There's so much more left to say If you were with me today, face-to-face   I never knew I could hurt like this And every day life rolls on I wish I could talk to you for a while Miss you, but I try not to cry As time goes by And it's true that you've reached a better place Still, I'd give the world to see your face And be right here next to you But it's like you're gone too soon Now the hardest thing to do is say bye bye See Mariah Carey LiveGet tickets as low as $52You might also like[Post-Chorus] Bye bye, bye bye, bye bye Bye bye, bye bye, bye bye Bye bye, bye bye, bye bye Bye bye, bye bye   And you never got a chance to see how good I've done And you never got to see me back at number one I wish that you were here to celebrate together I wish that we could spend the holidays together I remember when you used to tuck me in at night With the teddy bear you gave to me that I held so tight I thought you were so strong, you'd make it through whatever It's so hard to accept the fact you're gone forever   I never knew I could hurt like this And every day life rolls on I wish I could talk to you for a while Miss you, but I try not to cry As time goes by (As time goes by) And it's true that you've reached a better place Still, I'd give the world to see your face And be right here next to you But it's like you're gone too soon Now the hardest thing to do is say bye bye (Oh) [Post-Chorus] Bye bye, bye bye, bye bye (The hardest thing to say, bye) Bye bye, bye bye, bye bye Bye bye, bye bye, bye bye (Bye) Bye bye (Bye bye)  [Bridge] This is for my peoples who just lost somebody Your best friend, your baby, your man or your lady Put your hand way up high We will never say bye (No, no, no) Mama's, daddies, sisters, brothers, friends and cousins This is for my peoples who lost their grandmothers Lift your head to the sky, 'cause we will never say bye Bye   Never knew I could hurt like this (I never knew it) And every day life rolls on (Every day of life, I wish) I wish I could talk to you for a while (I wish) Miss you, but I try not to cry (I wish) As time goes by (I'm wishin' as time goes by) And it's true that you've reached a better place Still, I'd give the world to see your face And be right here next to you (And be right here next to you) But it's like you're gone too soon Now the hardest thing to do is say bye bye [Outro] Bye bye, bye bye, bye bye (It's hard to say bye bye, bye bye, bye bye) Bye bye, bye bye, bye bye (So come on, somebody sing it with me) Bye bye, bye bye, bye bye (Wave your hands up high) Bye bye (Hey) Bye bye, bye bye, bye bye (So this is for my peoples who just lost somebody) Bye bye, bye bye, bye bye (So this is for everybody) Bye bye, bye bye, bye bye (Just keep your hands to the sky) Bye bye ('Cause we will never say bye bye)12Embed;
